id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute_est,profit_net_est,mois,indicateur_retour,nombre_commandes_par_client,CLV_simplifie
CMD107410,2025-12-15,C0073,Abidjan,Mode,Produit_Mode_36,45.24,1,0.0,7.43,Paiement à la livraison,Email,1.95,livrée,45.24,18.096,8.716000000000001,2025-12,0,20,4688.0657
CMD107411,2025-12-11,C0296,Kinshasa,Maison,Produit_Maison_7,125.5,2,0.2,6.98,Virement,Instagram Ads,10.17,livrée,200.8,80.32000000000001,63.17,2025-12,0,9,3502.0411999999997
CMD107412,2025-12-11,C1426,Cotonou,Beauté,Produit_Beauté_42,37.88,1,0.05,5.87,Paiement à la livraison,Google Ads,7.41,livrée,35.986000000000004,14.394400000000003,1.1144000000000034,2025-12,0,4,258.0529
CMD107413,2025-07-26,C1589,Douala,Mode,Produit_Mode_9,50.04,1,0.13,5.51,Paiement à la livraison,Instagram Ads,14.22,retournée,43.5348,17.41392,-2.3160799999999995,2025-07,1,4,607.5171
CMD107414,2025-07-17,C0148,Cotonou,Mode,Produit_Mode_31,51.24,3,0.23,7.31,Virement,Google Ads,3.79,retournée,118.3644,47.345760000000006,36.245760000000004,2025-07,1,19,3725.7567
CMD107415,2025-12-05,C1016,Abidjan,Beauté,Produit_Beauté_26,30.17,1,0.02,3.67,Carte,Influenceur,6.22,livrée,29.5666,11.826640000000001,1.9366400000000015,2025-12,0,2,479.0086
CMD107416,2025-08-04,C1810,Douala,Maison,Produit_Maison_42,135.01,1,0.01,2.68,Paiement à la livraison,Email,1.23,retournée,133.6599,53.46396,49.553960000000004,2025-08,1,4,308.0157
CMD107417,2025-09-29,C0216,Kinshasa,Électronique,Produit_Électronique_24,277.68,3,0.27,5.35,Paiement à la livraison,Instagram Ads,13.85,livrée,608.1192,243.24768,224.04768,2025-09,0,14,4258.9868
CMD107418,2025-07-13,C0439,Lomé,Électronique,Produit_Électronique_49,410.32,2,0.26,2.6,Carte,Instagram Ads,5.97,livrée,607.2736,242.90944000000002,234.33944000000002,2025-07,0,6,1358.4146
CMD107419,2025-10-09,C0344,Douala,Électronique,Produit_Électronique_29,139.34,3,0.05,5.06,Carte,Google Ads,5.71,retournée,397.11899999999997,158.8476,148.0776,2025-10,1,25,4499.6328
CMD107420,2025-08-27,C0100,Douala,Mode,Produit_Mode_6,68.83,2,0.15,2.42,Paiement à la livraison,Email,1.5,annulée,117.011,46.8044,42.8844,2025-08,0,19,5795.9794
CMD107422,2025-08-09,C0026,Kinshasa,Maison,Produit_Maison_12,119.735,2,0.0,3.89,Paiement à la livraison,Email,0.85,livrée,239.47,95.78800000000001,91.04800000000002,2025-08,0,23,4949.3315
CMD107423,2025-10-10,C0987,Abidjan,Maison,Produit_Maison_42,125.96,3,0.07,4.61,Mobile Money,Email,1.52,retournée,351.42839999999995,140.57136,134.44135999999997,2025-10,1,3,2259.3568
CMD107424,2025-09-11,C0262,Kinshasa,Maison,Produit_Maison_40,118.37,3,0.26,9.9,Paiement à la livraison,Instagram Ads,5.69,livrée,262.7814,105.11256000000002,89.52256000000001,2025-09,0,14,4619.2657
CMD107425,2025-11-11,C1726,Abidjan,Électronique,Produit_Électronique_5,185.45,2,0.03,6.79,Mobile Money,Google Ads,6.56,livrée,359.77299999999997,143.9092,130.5592,2025-11,0,2,389.52579999999995
CMD107426,2025-08-29,C0116,Abidjan,Mode,Produit_Mode_12,36.95,1,0.1,7.17,Virement,Instagram Ads,8.61,livrée,33.255,13.302000000000001,-2.477999999999998,2025-08,0,10,2132.4566
CMD107427,2025-08-09,C0106,Douala,Beauté,Produit_Beauté_50,15.76,3,0.22,7.02,Mobile Money,Instagram Ads,8.93,livrée,36.8784,14.75136,-1.1986399999999993,2025-08,0,12,4036.6310000000003
CMD107428,2025-09-22,C0057,Douala,Électronique,Produit_Électronique_36,312.45,3,0.05,7.91,Mobile Money,Email,1.17,livrée,890.4824999999998,356.193,347.11299999999994,2025-09,0,16,3396.4945
CMD107429,2025-12-23,C1828,Cotonou,Électronique,Produit_Électronique_19,436.94,1,0.03,4.28,Virement,Google Ads,3.51,livrée,423.8318,169.53272,161.74272000000002,2025-12,0,3,893.9952
CMD107430,2025-08-30,C1036,Kinshasa,Mode,Produit_Mode_24,34.29,3,0.18,3.82,Virement,Instagram Ads,9.01,livrée,84.35340000000001,33.74136000000001,20.91136000000001,2025-08,0,3,744.598
CMD107431,2025-12-01,C0279,Douala,Beauté,Produit_Beauté_41,35.39,3,0.03,3.78,Paiement à la livraison,Email,1.79,annulée,102.9849,41.193960000000004,35.623960000000004,2025-12,0,10,1841.4223
CMD107432,2025-11-24,C0138,Dakar,Mode,Produit_Mode_26,34.45,2,0.11,7.68,Mobile Money,Instagram Ads,12.93,livrée,61.321000000000005,24.528400000000005,3.9184000000000054,2025-11,0,16,3852.1781
CMD107433,2025-10-14,C1711,Lomé,Maison,Produit_Maison_23,194.88,3,0.11,5.44,Paiement à la livraison,Instagram Ads,11.94,livrée,520.3296,208.13184,190.75184000000002,2025-10,0,2,561.2526
CMD107435,2025-09-01,C0184,Dakar,Beauté,Produit_Beauté_48,30.61,2,0.01,3.25,Paiement à la livraison,Google Ads,6.4,livrée,60.6078,24.24312,14.59312,2025-09,0,20,7915.6847
CMD107436,2025-10-27,C1263,Douala,Électronique,Produit_Maison_29,27.74,3,0.1,8.7,Carte,Google Ads,3.02,livrée,74.898,29.9592,18.2392,2025-10,0,5,1414.1949
CMD107437,2025-08-07,C0039,Dakar,Électronique,Produit_Électronique_38,231.89,1,0.09,9.6,Virement,Instagram Ads,14.3,livrée,211.0199,84.40796,60.50796000000001,2025-08,0,18,4248.74165
CMD107438,2025-12-28,C0144,Libreville,Maison,Produit_Maison_8,123.35,1,0.06,4.88,Mobile Money,Email,0.94,livrée,115.94899999999998,46.379599999999996,40.559599999999996,2025-12,0,18,3433.0298
CMD107439,2025-10-04,C1189,Lomé,Mode,Produit_Mode_8,38.61,2,0.14,2.21,Carte,Instagram Ads,9.7,livrée,66.4092,26.56368,14.653680000000001,2025-10,0,3,341.0304
CMD107440,2025-07-13,C0207,Kinshasa,Beauté,Produit_Beauté_14,13.62,3,0.12,4.55,Mobile Money,Instagram Ads,12.33,livrée,35.9568,14.38272,-2.497279999999998,2025-07,0,21,7952.3198
CMD107441,2025-09-22,C0222,Libreville,Beauté,Produit_Beauté_25,21.71,1,0.0,2.22,Mobile Money,Email,1.05,livrée,21.71,8.684000000000001,5.414000000000001,2025-09,0,13,3329.7759
CMD107442,2025-07-14,C0424,Dakar,Mode,Produit_Mode_48,11.27,2,0.25,5.0,Paiement à la livraison,Google Ads,7.4,livrée,16.905,6.7620000000000005,-5.638,2025-07,0,1,16.905
CMD107443,2025-09-09,C0197,Lomé,Électronique,Produit_Électronique_15,404.305,3,0.04,4.0,Mobile Money,Google Ads,3.73,livrée,1164.3983999999998,465.75935999999996,458.02935999999994,2025-09,0,15,5157.0575
CMD107444,2025-07-30,C0149,Kinshasa,Mode,Produit_Mode_13,60.61,3,0.0,8.77,Mobile Money,Email,1.98,retournée,181.82999999999998,72.732,61.982000000000006,2025-07,1,12,3252.4242
CMD107445,2025-07-27,C0243,Abidjan,Mode,Produit_Mode_8,38.61,2,0.28,8.73,Paiement à la livraison,Google Ads,5.38,livrée,55.5984,22.23936,8.129360000000002,2025-07,0,14,3213.4926
CMD107446,2025-12-02,C0604,Douala,Maison,Produit_Maison_3,83.69,1,0.0,5.59,Virement,Email,1.61,livrée,83.69,33.476,26.276,2025-12,0,2,1217.4281
CMD107447,2025-09-24,C1236,Douala,Mode,Produit_Mode_36,41.08,2,0.25,5.43,Carte,Influenceur,5.98,livrée,61.62,24.648,13.238,2025-09,0,3,487.092
CMD107448,2025-07-19,C0363,Douala,Électronique,Produit_Maison_27,61.76,2,0.08,3.09,Virement,Email,1.83,annulée,113.6384,45.455360000000006,40.53536000000001,2025-07,0,13,3894.2708
CMD107449,2025-10-21,C0476,Abidjan,Électronique,Produit_Électronique_27,367.74,3,0.06,2.54,Mobile Money,Influenceur,14.41,livrée,1037.0267999999999,414.81071999999995,397.8607199999999,2025-10,0,5,1739.3031999999998
CMD107450,2025-08-27,C0188,Douala,Électronique,Produit_Mode_16,53.02,1,0.14,9.94,Paiement à la livraison,Instagram Ads,10.68,annulée,45.5972,18.23888,-2.3811199999999975,2025-08,0,16,2835.3768
CMD107451,2025-10-01,C0056,Kinshasa,Beauté,Produit_Beauté_10,10.46,2,0.08,7.28,Carte,Instagram Ads,9.59,livrée,19.2464,7.6985600000000005,-9.17144,2025-10,0,18,4116.5822
CMD107452,2025-12-28,C0269,Abidjan,Électronique,Produit_Maison_31,109.7,1,0.07,9.36,Paiement à la livraison,Instagram Ads,9.0,livrée,102.021,40.808400000000006,22.448400000000007,2025-12,0,18,6434.8236
CMD107453,2025-07-26,C0212,Kinshasa,Électronique,Produit_Électronique_2,370.55,3,0.22,4.26,Paiement à la livraison,Instagram Ads,7.56,livrée,867.0870000000001,346.8348000000001,335.0148000000001,2025-07,0,20,6143.98655
CMD107454,2025-08-13,C0085,Cotonou,Beauté,Produit_Beauté_29,17.6,3,0.19,3.23,Virement,Instagram Ads,9.73,livrée,42.76800000000001,17.107200000000002,4.1472000000000016,2025-08,0,17,4547.961899999999
CMD107457,2025-11-04,C1278,Douala,Beauté,Produit_Beauté_45,26.63,1,0.05,4.41,Paiement à la livraison,Email,0.79,livrée,25.298499999999997,10.119399999999999,4.919399999999999,2025-11,0,1,25.298499999999997
CMD107458,2025-12-21,C0334,Abidjan,Beauté,Produit_Beauté_21,24.79,1,0.07,5.34,Carte,Google Ads,6.33,livrée,23.054699999999997,9.221879999999999,-2.448120000000001,2025-12,0,19,3906.0717
CMD107459,2025-11-12,C0267,Dakar,Beauté,Produit_Beauté_26,24.79,2,0.06,8.67,Carte,Instagram Ads,7.43,livrée,46.605199999999996,18.64208,2.5420800000000003,2025-11,0,8,3726.2511
CMD107460,2025-11-19,C0202,Dakar,Électronique,Produit_Beauté_21,3.67,2,0.23,7.94,Carte,Instagram Ads,7.56,livrée,5.6518,2.26072,-13.23928,2025-11,0,15,3977.8064
CMD107461,2025-07-30,C0132,Kinshasa,Mode,Produit_Mode_8,53.49,2,0.06,5.42,Virement,Instagram Ads,14.9,livrée,100.5612,40.22448,19.90448,2025-07,0,18,6936.4361
CMD107462,2025-08-10,C0256,Lomé,Maison,Produit_Maison_20,148.37,3,0.07,7.78,Virement,Instagram Ads,10.43,livrée,413.9523,165.58092,147.37091999999998,2025-08,0,16,1755.7885999999999
CMD107463,2025-10-15,C0038,Brazzaville,Électronique,Produit_Électronique_29,232.72,3,0.09,5.67,Mobile Money,Email,1.33,livrée,635.3256,254.13024000000001,247.13024000000001,2025-10,0,15,3802.2555
CMD107464,2025-07-20,C0962,Kinshasa,Électronique,Produit_Électronique_6,650.35,1,0.12,9.67,Virement,Instagram Ads,13.67,livrée,572.308,228.9232,205.58320000000003,2025-07,0,2,695.2705
CMD107465,2025-11-24,C0001,Libreville,Maison,Produit_Maison_39,119.78,2,0.09,9.68,Paiement à la livraison,Google Ads,5.27,livrée,217.99960000000002,87.19984000000001,72.24984000000002,2025-11,0,26,9164.670900000001
CMD107467,2025-07-02,C0003,Lomé,Beauté,Produit_Beauté_32,19.57,3,0.11,4.91,Carte,Instagram Ads,9.68,livrée,52.2519,20.900760000000002,6.310760000000002,2025-07,0,26,9684.0545
CMD107468,2025-10-12,C0182,Brazzaville,Maison,Produit_Maison_7,129.34,3,0.02,3.92,Paiement à la livraison,Google Ads,7.88,livrée,380.2596,152.10384,140.30384,2025-10,0,19,5478.107
CMD107469,2025-08-22,C0075,Douala,Beauté,Produit_Beauté_29,22.97,3,0.09,9.74,Mobile Money,Google Ads,4.21,annulée,62.7081,25.083240000000004,11.133240000000004,2025-08,0,17,6498.5842999999995
CMD107470,2025-08-24,C0046,Douala,Électronique,Produit_Électronique_30,476.44,1,0.28,4.2,Carte,Instagram Ads,5.61,livrée,343.03679999999997,137.21472,127.40472000000001,2025-08,0,17,4331.6788
CMD107471,2025-08-11,C0125,Cotonou,Mode,Produit_Mode_38,58.99,1,0.12,7.66,Paiement à la livraison,Instagram Ads,10.16,livrée,51.9112,20.764480000000002,2.944480000000002,2025-08,0,19,2333.0704
CMD107472,2025-10-06,C0216,Abidjan,Mode,Produit_Mode_5,50.07,2,0.19,6.89,Carte,Email,1.55,livrée,81.11340000000001,32.44536000000001,24.005360000000007,2025-10,0,14,4258.9868
CMD107473,2025-11-23,C0396,Douala,Beauté,Produit_Beauté_19,21.78,3,0.09,9.04,Virement,Instagram Ads,8.54,livrée,59.4594,23.78376,6.203760000000003,2025-11,0,19,1583.6083
CMD107475,2025-08-08,C0153,Dakar,Mode,Produit_Mode_14,52.88,1,0.28,7.57,Virement,Instagram Ads,14.55,livrée,38.0736,15.22944,-6.890560000000001,2025-08,0,17,2599.4456
CMD107476,2025-09-08,C0353,Abidjan,Mode,Produit_Mode_8,32.25,1,0.14,5.34,Carte,Instagram Ads,14.46,livrée,27.735,11.094000000000001,-8.706,2025-09,0,22,5321.0074
CMD107477,2025-09-03,C0968,Douala,Mode,Produit_Mode_28,57.69,2,0.13,2.38,Paiement à la livraison,Influenceur,7.36,livrée,100.3806,40.152240000000006,30.412240000000004,2025-09,0,3,664.3984
CMD107478,2025-08-06,C0385,Libreville,Électronique,Produit_Électronique_15,181.16,2,0.01,6.48,Mobile Money,Influenceur,14.92,livrée,358.6968,143.47872,122.07872000000002,2025-08,0,16,4251.2811
CMD107479,2025-07-16,C1832,Cotonou,Électronique,Produit_Électronique_9,490.23,2,0.08,3.9,Virement,Email,1.22,livrée,902.0232000000001,360.80928000000006,355.68928000000005,2025-07,0,2,1013.0856000000001
CMD107480,2025-07-19,C0865,Dakar,Électronique,Produit_Électronique_26,555.12,2,0.03,4.28,Virement,Email,1.38,livrée,1076.9328,430.77312000000006,425.1131200000001,2025-07,0,4,1237.2528
CMD107482,2025-12-27,C0076,Dakar,Beauté,Produit_Beauté_26,32.03,2,0.0,5.48,Paiement à la livraison,Instagram Ads,11.51,livrée,64.06,25.624000000000002,8.634000000000002,2025-12,0,18,4880.6831999999995
CMD107483,2025-09-20,C0385,Abidjan,Maison,Produit_Maison_17,125.41,2,0.01,3.19,Paiement à la livraison,Influenceur,11.47,livrée,248.3118,99.32472000000001,84.66472000000002,2025-09,0,16,4251.2811
CMD107484,2025-09-22,C0119,Kinshasa,Électronique,Produit_Électronique_49,442.27,3,0.0,7.87,Paiement à la livraison,Email,1.33,retournée,1326.81,530.724,521.524,2025-09,1,22,5907.6677
CMD107485,2025-09-08,C0161,Abidjan,Électronique,Produit_Beauté_50,26.47,3,0.03,8.1,Carte,Google Ads,5.25,retournée,77.0277,30.81108,17.461080000000003,2025-09,1,18,4472.7865
CMD107486,2025-09-21,C0589,Kinshasa,Beauté,Produit_Beauté_31,25.77,3,0.13,9.2,Mobile Money,Instagram Ads,14.63,livrée,67.2597,26.90388,3.073880000000001,2025-09,0,6,1931.9882
CMD107487,2025-12-15,C0114,Douala,Électronique,Produit_Électronique_48,612.84,3,0.09,4.69,Paiement à la livraison,Google Ads,3.9,livrée,1673.0532,669.2212800000001,660.6312800000001,2025-12,0,21,8941.7247
CMD107488,2025-08-31,C1550,Kinshasa,Maison,Produit_Maison_35,144.01,2,0.0,7.53,Paiement à la livraison,Google Ads,5.74,livrée,288.02,115.208,101.938,2025-08,0,5,513.2506
CMD107489,2025-12-01,C0093,Dakar,Beauté,Produit_Beauté_37,25.95,3,0.11,8.0,Paiement à la livraison,Instagram Ads,14.05,livrée,69.28649999999999,27.714599999999997,5.6645999999999965,2025-12,0,15,4226.5799
CMD107490,2025-12-23,C0927,Kinshasa,Maison,Produit_Maison_8,96.67,1,0.08,8.15,Carte,Google Ads,3.34,livrée,88.9364,35.574560000000005,24.084560000000007,2025-12,0,2,205.36849999999998
CMD107491,2025-11-20,C1079,Kinshasa,Maison,Produit_Maison_45,149.66,1,0.27,8.95,Carte,Instagram Ads,6.03,retournée,109.25179999999999,43.70072,28.72072,2025-11,1,2,181.05079999999998
CMD107492,2025-12-20,C0142,Douala,Électronique,Produit_Beauté_16,24.13,1,0.13,6.58,Paiement à la livraison,Instagram Ads,6.32,livrée,20.9931,8.39724,-4.50276,2025-12,0,20,6591.8522
CMD107493,2025-08-30,C0114,Dakar,Beauté,Produit_Beauté_16,34.31,1,0.05,7.18,Paiement à la livraison,Influenceur,18.93,livrée,32.594500000000004,13.037800000000002,-13.072199999999997,2025-08,0,21,8941.7247
CMD107494,2025-10-19,C0978,Kinshasa,Mode,Produit_Mode_33,53.49,2,0.07,9.63,Paiement à la livraison,Google Ads,4.48,retournée,99.4914,39.79656,25.686559999999997,2025-10,1,4,228.5508
CMD107495,2025-10-01,C0185,Cotonou,Électronique,Produit_Électronique_43,206.1,1,0.06,4.2,Carte,Instagram Ads,12.45,livrée,193.73399999999998,77.4936,60.843599999999995,2025-10,0,14,2640.5622
CMD107496,2025-12-27,C0163,Douala,Maison,Produit_Maison_37,71.01,2,0.11,3.87,Carte,Instagram Ads,11.88,annulée,126.39780000000002,50.55912000000001,34.80912000000001,2025-12,0,17,5634.2234
CMD107497,2025-08-24,C0042,Douala,Mode,Produit_Mode_40,48.11,2,0.11,4.28,Virement,Instagram Ads,5.09,livrée,85.6358,34.25432,24.88432,2025-08,0,12,1827.9301
CMD107498,2025-10-10,C0356,Douala,Beauté,Produit_Beauté_11,27.94,2,0.0,6.2,Virement,Influenceur,10.31,livrée,55.88,22.352000000000004,5.842000000000004,2025-10,0,20,6666.5022
CMD107499,2025-11-22,C0370,Kinshasa,Électronique,Produit_Électronique_3,439.53,3,0.09,8.25,Virement,Google Ads,4.3,livrée,1199.9169,479.96676,467.41676,2025-11,0,17,3326.0344999999998
CMD107500,2025-12-01,C0292,Abidjan,Mode,Produit_Mode_34,47.84,1,0.17,8.42,Carte,Email,0.71,livrée,39.7072,15.88288,6.75288,2025-12,0,17,3245.8181
CMD107501,2025-09-07,C0078,Brazzaville,Mode,Produit_Mode_26,47.89,2,0.06,5.32,Carte,Influenceur,8.47,livrée,90.0332,36.01328,22.223280000000003,2025-09,0,15,2173.0181500000003
CMD107502,2025-08-22,C1241,Abidjan,Maison,Produit_Maison_19,125.09,3,0.01,5.38,Mobile Money,Email,1.68,livrée,371.5173,148.60692,141.54692,2025-08,0,3,448.55369999999994
CMD107504,2025-07-10,C1476,Kinshasa,Électronique,Produit_Électronique_12,329.33,3,0.03,8.53,Paiement à la livraison,Google Ads,4.72,livrée,958.3503,383.34012,370.09012,2025-07,0,2,1246.4903
CMD107507,2025-07-31,C0298,Kinshasa,Mode,Produit_Mode_36,45.43,1,0.27,7.59,Mobile Money,Instagram Ads,13.74,livrée,33.1639,13.26556,-8.06444,2025-07,0,14,2482.7693
CMD107508,2025-08-08,C1803,Abidjan,Électronique,Produit_Électronique_6,382.08,3,0.05,6.82,Mobile Money,Google Ads,5.96,livrée,1088.9279999999999,435.5712,422.7912,2025-08,0,3,2710.2228
CMD107509,2025-08-17,C0248,Abidjan,Électronique,Produit_Mode_1,27.48,3,0.26,7.84,Virement,Influenceur,17.56,livrée,61.005599999999994,24.40224,-0.9977599999999995,2025-08,0,18,6660.048
CMD107510,2025-12-24,C0438,Lomé,Mode,Produit_Mode_49,35.17,3,0.15,3.47,Virement,Email,1.19,livrée,89.6835,35.8734,31.213399999999996,2025-12,0,3,1269.6230999999998
CMD107511,2025-10-18,C0089,Libreville,Mode,Produit_Mode_17,41.18,2,0.2,2.11,Carte,Google Ads,6.56,livrée,65.888,26.355200000000004,17.685200000000005,2025-10,0,18,4984.7509
CMD107513,2025-08-21,C0251,Dakar,Mode,Produit_Mode_17,36.31,3,0.14,7.18,Paiement à la livraison,Instagram Ads,5.3,livrée,93.6798,37.471920000000004,24.991920000000004,2025-08,0,19,5683.2292
CMD107514,2025-08-16,C0207,Dakar,Beauté,Produit_Beauté_47,30.6,3,0.08,2.7,Virement,Influenceur,8.59,livrée,84.45600000000002,33.78240000000001,22.49240000000001,2025-08,0,21,7952.3198
CMD107515,2025-08-08,C0129,Douala,Électronique,Produit_Électronique_31,384.07,1,0.0,2.61,Mobile Money,Email,1.51,livrée,384.07,153.62800000000001,149.508,2025-08,0,10,3890.20115
CMD107516,2025-09-05,C0332,Abidjan,Électronique,Produit_Électronique_40,231.99,1,0.1,5.13,Carte,Influenceur,16.79,livrée,208.79100000000003,83.51640000000002,61.596400000000024,2025-09,0,19,4756.3628
CMD107517,2025-12-29,C0293,Kinshasa,Électronique,Produit_Électronique_37,318.9,1,0.06,6.32,Virement,Instagram Ads,7.33,livrée,299.76599999999996,119.90639999999999,106.2564,2025-12,0,18,5700.9012999999995
CMD107518,2025-08-04,C1734,Kinshasa,Électronique,Produit_Électronique_42,208.42,1,0.05,8.11,Mobile Money,Email,1.37,livrée,197.99899999999997,79.19959999999999,69.71959999999999,2025-08,0,2,271.977
CMD107519,2025-07-01,C1176,Lomé,Maison,Produit_Maison_32,103.04,1,0.05,4.37,Paiement à la livraison,Instagram Ads,5.59,livrée,97.888,39.15520000000001,29.19520000000001,2025-07,0,1,97.888
CMD107520,2025-12-03,C1446,Abidjan,Électronique,Produit_Électronique_19,439.23,3,0.03,4.49,Paiement à la livraison,Email,1.14,livrée,1278.1593,511.26372000000003,505.63372000000004,2025-12,0,8,3555.6477000000004
CMD107521,2025-12-19,C1000,Abidjan,Maison,Produit_Maison_30,138.93,2,0.14,7.26,Virement,Instagram Ads,7.08,livrée,238.9596,95.58384000000001,81.24384,2025-12,0,2,281.0152
CMD107522,2025-08-08,C0369,Libreville,Électronique,Produit_Électronique_44,258.72,2,0.01,9.69,Paiement à la livraison,Email,1.74,livrée,512.2656000000001,204.90624000000003,193.47624000000002,2025-08,0,24,8073.1126
CMD107523,2025-07-19,C0076,Abidjan,Électronique,Produit_Électronique_7,422.75,2,0.29,8.44,Virement,Instagram Ads,12.22,retournée,600.305,240.12199999999999,219.462,2025-07,1,18,4880.6831999999995
CMD107524,2025-07-27,C1303,Kinshasa,Électronique,Produit_Électronique_4,392.1,2,0.08,5.71,Mobile Money,Instagram Ads,7.3,retournée,721.464,288.58560000000006,275.57560000000007,2025-07,1,3,1557.1016
CMD107525,2025-07-28,C0168,Kinshasa,Électronique,Produit_Électronique_12,452.8,2,0.05,6.51,Carte,Influenceur,10.12,livrée,860.3199999999999,344.128,327.498,2025-07,0,17,6560.5395
CMD107526,2025-09-05,C0295,Brazzaville,Maison,Produit_Maison_46,67.49,3,0.21,7.15,Virement,Instagram Ads,11.63,livrée,159.95129999999997,63.98051999999999,45.20051999999999,2025-09,0,10,2335.2592
CMD107528,2025-07-09,C0127,Kinshasa,Électronique,Produit_Mode_46,43.72,1,0.18,4.07,Virement,Influenceur,7.9,livrée,35.8504,14.340160000000001,2.3701600000000003,2025-07,0,14,3056.8015
CMD107529,2025-10-30,C0393,Kinshasa,Mode,Produit_Mode_14,56.32,3,0.26,4.0,Virement,Instagram Ads,12.82,livrée,125.0304,50.01216,33.19216,2025-10,0,20,5946.2414
CMD107530,2025-11-27,C0214,Lomé,Électronique,Produit_Électronique_34,432.4,3,0.14,9.25,Carte,Instagram Ads,13.79,livrée,1115.5919999999999,446.23679999999996,423.19679999999994,2025-11,0,20,7179.2206
CMD107531,2025-09-29,C0225,Kinshasa,Beauté,Produit_Beauté_31,20.03,3,0.3,9.81,Mobile Money,Instagram Ads,7.35,livrée,42.063,16.825200000000002,-0.33479999999999777,2025-09,0,11,1232.5481000000002
CMD107532,2025-12-06,C0115,Abidjan,Beauté,Produit_Beauté_28,21.14,3,0.17,5.86,Carte,Instagram Ads,14.39,livrée,52.6386,21.05544,0.8054400000000008,2025-12,0,13,2837.6612
CMD107533,2025-11-19,C0192,Dakar,Maison,Produit_Maison_40,71.15,3,0.22,5.72,Carte,Instagram Ads,8.41,livrée,166.491,66.5964,52.46640000000001,2025-11,0,18,4739.073200000001
CMD107534,2025-11-30,C0034,Kinshasa,Mode,Produit_Mode_5,32.26,1,0.11,5.03,Mobile Money,Instagram Ads,12.14,livrée,28.711399999999998,11.48456,-5.685440000000001,2025-11,0,12,2223.7825
CMD107535,2025-10-23,C0617,Kinshasa,Beauté,Produit_Beauté_35,24.94,1,0.04,4.17,Mobile Money,Email,1.3,livrée,23.9424,9.57696,4.10696,2025-10,0,3,192.3312
CMD107536,2025-07-01,C0326,Lomé,Mode,Produit_Mode_48,42.46,3,0.19,3.69,Paiement à la livraison,Google Ads,5.76,livrée,103.1778,41.27112,31.821120000000008,2025-07,0,20,4409.1796
